currier_language,token,share
B,qoctheody,4.305890458146745e-05
B,qocthes,4.305890458146745e-05
B,qocthey,0.0001722356183258698
B,qoctho,4.305890458146745e-05
B,qocthy,4.305890458146745e-05
B,qod,0.0001722356183258698
B,qodaiiin,8.61178091629349e-05
B,qodaiin,0.001162590423699621
B,qodain,0.0004305890458146745
B,qodair,8.61178091629349e-05
B,qodal,8.61178091629349e-05
B,qodam,4.305890458146745e-05
B,qodan,4.305890458146745e-05
B,qodar,0.0001722356183258698
B,qodary,4.305890458146745e-05
B,qodched,4.305890458146745e-05
B,qodeedy,0.00012917671374440234
B,qodeey,8.61178091629349e-05
B,qodor,4.305890458146745e-05
B,qodos,4.305890458146745e-05
B,qody,0.0005167068549776093
B,qodykey,4.305890458146745e-05
B,qoear,8.61178091629349e-05
B,qoedaiin,0.00012917671374440234
B,qoedeey,4.305890458146745e-05
B,qoedy,0.0001722356183258698
B,qoeear,4.305890458146745e-05
B,qoeechdy,4.305890458146745e-05
B,qoeechy,4.305890458146745e-05
B,qoeed,4.305890458146745e-05
B,qoeeda,4.305890458146745e-05
B,qoeedaiin,8.61178091629349e-05
B,qoeedain,4.305890458146745e-05
B,qoeedeody,4.305890458146745e-05
B,qoeedy,0.000861178091629349
B,qoeeean,4.305890458146745e-05
B,qoeeedy,0.00012917671374440234
B,qoeeeey,4.305890458146745e-05
B,qoeeeo,4.305890458146745e-05
B,qoeees,8.61178091629349e-05
B,qoeeey,0.0001722356183258698
B,qoeekain,4.305890458146745e-05
B,qoeekeedy,4.305890458146745e-05
B,qoeeo,8.61178091629349e-05
B,qoeeody,8.61178091629349e-05
B,qoeeol,4.305890458146745e-05
B,qoeeor,4.305890458146745e-05
B,qoees,4.305890458146745e-05
B,qoeey,0.0004305890458146745
B,qoek,4.305890458146745e-05
B,qoekaiin,4.305890458146745e-05
B,qoekedy,8.61178091629349e-05
B,qoekeeykeody,4.305890458146745e-05
B,qoeky,4.305890458146745e-05
B,qoeol,4.305890458146745e-05
B,qoepchy,4.305890458146745e-05
B,qoesedy,4.305890458146745e-05
B,qoetar,4.305890458146745e-05
B,qoete,4.305890458146745e-05
B,qof,4.305890458146745e-05
B,qofaiin,4.305890458146745e-05
B,qofain,4.305890458146745e-05
B,qofair,4.305890458146745e-05
B,qofchal,4.305890458146745e-05
B,qofchdaiin,4.305890458146745e-05
B,qofchdal,4.305890458146745e-05
B,qofchdar,4.305890458146745e-05
B,qofchdy,0.00012917671374440234
B,qofchedy,0.0003444712366517396
B,qofcheepy,4.305890458146745e-05
B,qofcheol,8.61178091629349e-05
B,qofchey,4.305890458146745e-05
B,qofchol,4.305890458146745e-05
B,qofchy,4.305890458146745e-05
B,qofockhdy,4.305890458146745e-05
B,qofod,4.305890458146745e-05
B,qofol,4.305890458146745e-05
B,qofshdy,4.305890458146745e-05
B,qofsheeey,4.305890458146745e-05
B,qofshy,4.305890458146745e-05
B,qoiiin,0.0001722356183258698
B,qoiin,0.00012917671374440234
B,qoin,4.305890458146745e-05
B,qoirain,4.305890458146745e-05
B,qoisol,4.305890458146745e-05
B,qok,0.00030141233207027214
B,qokady,4.305890458146745e-05
B,qokaekeeey,4.305890458146745e-05
B,qokaiii,4.305890458146745e-05
B,qokaiiin,4.305890458146745e-05
B,qokaiin,0.010334137099552188
B,qokaiir,0.00012917671374440234
B,qokail,4.305890458146745e-05
B,qokaim,8.61178091629349e-05
B,qokain,0.011841198759903549
B,qokair,0.0005167068549776093
B,qokairolchdy,4.305890458146745e-05
B,qokairor,4.305890458146745e-05
B,qokaiy,4.305890458146745e-05
B,qokal,0.007276954874267999
B,qokalchdy,8.61178091629349e-05
B,qokalchey,4.305890458146745e-05
B,qokaldar,4.305890458146745e-05
B,qokaldy,0.00030141233207027214
B,qokalol,4.305890458146745e-05
B,qokalom,4.305890458146745e-05
B,qokaloro,4.305890458146745e-05
B,qokalsh,4.305890458146745e-05
B,qokalshedy,4.305890458146745e-05
B,qokaly,0.0005167068549776093
B,qokam,0.0009472959007922839
B,qokamdy,4.305890458146745e-05
B,qokan,0.0003444712366517396
B,qokaoy,4.305890458146745e-05
B,qokar,0.005899069927661041
B,qokaram,8.61178091629349e-05
B,qokary,4.305890458146745e-05
B,qokas,0.00012917671374440234
B,qokchal,4.305890458146745e-05
B,qokchar,4.305890458146745e-05
B,qokchd,0.00021529452290733724
B,qokchdain,4.305890458146745e-05
B,qokchdy,0.002325180847399242
B,qokchdyl,4.305890458146745e-05
B,qokched,4.305890458146745e-05
B,qokchedy,0.001636238374095763
B,qokcheedy,8.61178091629349e-05
B,qokcheey,4.305890458146745e-05
B,qokcheodaiin,4.305890458146745e-05
B,qokcheody,4.305890458146745e-05
B,qokchey,0.0010334137099552187
B,qokchkeey,4.305890458146745e-05
B,qokcho,8.61178091629349e-05
B,qokchol,0.00012917671374440234
B,qokchor,4.305890458146745e-05
B,qokchsdy,4.305890458146745e-05
B,qokchy,0.001248708232862556
B,qokdy,0.0001722356183258698
B,qokeain,0.00012917671374440234
B,qokeal,0.00012917671374440234
B,qokealdy,4.305890458146745e-05
B,qokear,0.0002583534274888047
B,qokechchy,4.305890458146745e-05
B,qokechckhy,4.305890458146745e-05
B,qokechdy,0.00012917671374440234
B,qokechedy,0.0001722356183258698
B,qokecheos,4.305890458146745e-05
B,qokechey,4.305890458146745e-05
B,qokecho,4.305890458146745e-05
B,qokechy,0.0004305890458146745
B,qoked,0.00030141233207027214
B,qokedaiin,0.00012917671374440234
B,qokedain,0.0001722356183258698
B,qokedal,0.00012917671374440234
B,qokedam,8.61178091629349e-05
B,qokedar,0.0003444712366517396
B,qokededy,4.305890458146745e-05
B,qokedol,4.305890458146745e-05
B,qokedy,0.011668963141577678
B,qokedydy,4.305890458146745e-05
B,qokeeaiin,4.305890458146745e-05
B,qokeeal,4.305890458146745e-05
B,qokeear,8.61178091629349e-05
B,qokeeas,4.305890458146745e-05
B,qokeechey,4.305890458146745e-05
B,qokeechy,0.00021529452290733724
B,qokeed,0.0006028246641405443
B,qokeedaiin,4.305890458146745e-05
B,qokeedain,0.00012917671374440234
B,qokeedair,4.305890458146745e-05
B,qokeedal,0.00012917671374440234
B,qokeedar,0.0002583534274888047
B,qokeedody,4.305890458146745e-05
B,qokeedy,0.013132965897347571
B,qokeeedy,0.0001722356183258698
B,qokeeeos,4.305890458146745e-05
B,qokeees,4.305890458146745e-05
B,qokeeey,0.0009903548053737513
B,qokeefcy,4.305890458146745e-05
B,qokeeiin,4.305890458146745e-05
B,qokeel,4.305890458146745e-05
B,qokeeo,0.0007320013778849466
B,qokeeod,8.61178091629349e-05
B,qokeeodaiin,4.305890458146745e-05
B,qokeeodain,4.305890458146745e-05
B,qokeeodor,4.305890458146745e-05
B,qokeeody,0.000387530141233207
B,qokeeokain,4.305890458146745e-05
B,qokeeol,0.00021529452290733724
B,qokeeolchey,4.305890458146745e-05
B,qokeeor,0.0002583534274888047
B,qokeeos,8.61178091629349e-05
B,qokees,0.0003444712366517396
B,qokeeshy,4.305890458146745e-05
B,qokeey,0.011367550809507406
B,qokeg,4.305890458146745e-05
B,qokehdy,4.305890458146745e-05
B,qokeo,0.00012917671374440234
B,qokeochy,4.305890458146745e-05
B,qokeod,0.00012917671374440234
B,qokeodair,4.305890458146745e-05
B,qokeody,0.0006458835687220117
B,qokeokedy,4.305890458146745e-05
B,qokeol,0.0006889424733034792
B,qokeoly,4.305890458146745e-05
B,qokeor,0.00047364795039614194
B,qokeory,4.305890458146745e-05
B,qokeos,4.305890458146745e-05
B,qokeoy,4.305890458146745e-05
B,qoker,4.305890458146745e-05
B,qokes,4.305890458146745e-05
B,qokesdy,4.305890458146745e-05
B,qokeshdy,4.305890458146745e-05
B,qokeshe,4.305890458146745e-05
B,qokeshedy,4.305890458146745e-05
B,qokeshey,4.305890458146745e-05
B,qokeshy,4.305890458146745e-05
B,qokey,0.0037891836031691355
B,qokiir,4.305890458146745e-05
B,qokl,0.000387530141233207
B,qoklaiin,4.305890458146745e-05
B,qoklain,4.305890458146745e-05
B,qoklcheey,4.305890458146745e-05
B,qoko,0.0002583534274888047
B,qokod,8.61178091629349e-05
B,qokodaiin,4.305890458146745e-05
B,qokody,0.00021529452290733724
B,qokoeey,4.305890458146745e-05
B,qokoiin,8.61178091629349e-05
B,qokoin,4.305890458146745e-05
B,qokokil,4.305890458146745e-05
B,qokol,0.002411298656562177
B,qokolchedy,4.305890458146745e-05
B,qokoldy,8.61178091629349e-05
B,qokolkain,4.305890458146745e-05
B,qokolkchdy,4.305890458146745e-05
B,qokolky,4.305890458146745e-05
B,qokopy,4.305890458146745e-05
B,qokor,0.000861178091629349
B,qokoror,4.305890458146745e-05
B,qokoy,4.305890458146745e-05
B,qoksh,4.305890458146745e-05
B,qokshd,0.00012917671374440234
B,qokshdy,0.00012917671374440234
B,qokshedy,0.00047364795039614194
B,qoksheo,4.305890458146745e-05
B,qoksheoy,4.305890458146745e-05
B,qokshey,0.0003444712366517396
B,qokshy,0.0002583534274888047
B,qoky,0.004779538408542887
B,qokychdy,4.305890458146745e-05
B,qokydy,8.61178091629349e-05
B,qokyl,4.305890458146745e-05
B,qokylddy,4.305890458146745e-05
B,qokyr,4.305890458146745e-05
B,qol,0.0062435411643127795
B,qolaiin,8.61178091629349e-05
B,qolain,0.00012917671374440234
B,qolair,4.305890458146745e-05
B,qolal,8.61178091629349e-05
B,qolar,8.61178091629349e-05
B,qolchdy,4.305890458146745e-05
B,qolchedy,0.0004305890458146745
B,qolcheedy,8.61178091629349e-05
B,qolcheey,4.305890458146745e-05
B,qolcheol,8.61178091629349e-05
B,qolcheor,4.305890458146745e-05
B,qolchey,0.00047364795039614194
B,qolchy,8.61178091629349e-05
B,qoldar,4.305890458146745e-05
B,qoldy,4.305890458146745e-05
B,qoleechedy,4.305890458146745e-05
B,qolkaiin,8.61178091629349e-05
B,qolkain,0.00021529452290733724
B,qolkary,4.305890458146745e-05
B,qolkchy,4.305890458146745e-05
B,qolkedy,4.305890458146745e-05
B,qolkeedy,0.00030141233207027214
B,qolkeeey,4.305890458146745e-05
B,qolkeey,0.00021529452290733724
B,qolkeshdy,4.305890458146745e-05
B,qolkey,4.305890458146745e-05
B,qolkshey,4.305890458146745e-05
B,qolky,0.0001722356183258698
B,qolol,4.305890458146745e-05
B,qolp,4.305890458146745e-05
B,qolr,4.305890458146745e-05
B,qolsa,4.305890458146745e-05
B,qolshdy,4.305890458146745e-05
B,qolshedy,8.61178091629349e-05
B,qolsheedy,8.61178091629349e-05
B,qolsheey,4.305890458146745e-05
B,qolshey,8.61178091629349e-05
B,qolshy,8.61178091629349e-05
B,qoltedy,4.305890458146745e-05
B,qolteedy,4.305890458146745e-05
B,qoly,0.00030141233207027214
B,qoochy,4.305890458146745e-05
B,qoodain,4.305890458146745e-05
B,qoody,4.305890458146745e-05
B,qool,0.00012917671374440234
B,qoolkaiin,4.305890458146745e-05
B,qoolkal,4.305890458146745e-05
B,qoolkeedy,4.305890458146745e-05
B,qoor,8.61178091629349e-05
B,qop,0.00012917671374440234
B,qopaiin,0.0002583534274888047
B,qopairam,4.305890458146745e-05
B,qopal,4.305890458146745e-05
B,qopalor,4.305890458146745e-05
B,qopam,4.305890458146745e-05
B,qopar,0.00021529452290733724
B,qoparaiin,4.305890458146745e-05
B,qopary,4.305890458146745e-05
B,qopchais,4.305890458146745e-05
B,qopcham,4.305890458146745e-05
B,qopchar,4.305890458146745e-05
B,qopchcfhy,4.305890458146745e-05
B,qopchchs,4.305890458146745e-05
B,qopchd,4.305890458146745e-05
B,qopchdy,0.0006458835687220117
B,qopchear,4.305890458146745e-05
B,qopchedaiin,4.305890458146745e-05
B,qopchedal,4.305890458146745e-05
B,qopcheddy,4.305890458146745e-05
B,qopchedy,0.0013778849466069584
B,qopchedyd,4.305890458146745e-05
B,qopcheedy,8.61178091629349e-05
B,qopcheeody,4.305890458146745e-05
B,qopcheey,0.0001722356183258698
B,qopcheoain,4.305890458146745e-05
B,qopcheody,4.305890458146745e-05
B,qopcheol,4.305890458146745e-05
B,qopcheos,8.61178091629349e-05
B,qopcher,4.305890458146745e-05
B,qopches,4.305890458146745e-05
B,qopchesy,4.305890458146745e-05
B,qopchety,4.305890458146745e-05
B,qopchey,0.00030141233207027214
B,qopchody,4.305890458146745e-05
B,qopchol,0.00021529452290733724
B,qopchsd,4.305890458146745e-05
B,qopchy,0.0002583534274888047
B,qopchyr,4.305890458146745e-05
B,qopdaiin,4.305890458146745e-05
B,qopdain,4.305890458146745e-05
B,qopdy,4.305890458146745e-05
B,qopeedy,4.305890458146745e-05
B,qopeeedar,4.305890458146745e-05
B,qopoeey,4.305890458146745e-05
B,qopoiin,4.305890458146745e-05
B,qopol,0.0001722356183258698
B,qopolkain,4.305890458146745e-05
B,qopor,0.00012917671374440234
B,qopshedy,0.0001722356183258698
B,qopy,0.00012917671374440234
B,qopydaiin,4.305890458146745e-05
B,qoqokeey,4.305890458146745e-05
B,qor,0.0006458835687220117
B,qoraiin,4.305890458146745e-05
B,qorain,0.00012917671374440234
B,qorar,4.305890458146745e-05
B,qorchain,4.305890458146745e-05
B,qorchedy,4.305890458146745e-05
B,qorshy,4.305890458146745e-05
B,qos,8.61178091629349e-05
B,qosaiin,4.305890458146745e-05
B,qosain,4.305890458146745e-05
B,qoseey,4.305890458146745e-05
B,qosheckhhy,4.305890458146745e-05
B,qoshedy,4.305890458146745e-05
B,qosheo,4.305890458146745e-05
B,qot,0.00012917671374440234
B,qotad,4.305890458146745e-05
B,qotaiiin,8.61178091629349e-05
B,qotaiin,0.0028418877023768515
B,qotaiior,4.305890458146745e-05
B,qotail,4.305890458146745e-05
B,qotain,0.0026696520840509817
B,qotair,0.0001722356183258698
B,qotal,0.0022821219428177746
B,qotalal,4.305890458146745e-05
B,qotalchedy,4.305890458146745e-05
B,qotaldy,4.305890458146745e-05
B,qotals,4.305890458146745e-05
B,qotalshy,4.305890458146745e-05
B,qotaly,0.00021529452290733724
B,qotam,0.000387530141233207
B,qotan,4.305890458146745e-05
B,qotar,0.0026265931794695143
B,qotardy,4.305890458146745e-05
B,qotary,4.305890458146745e-05
B,qotas,8.61178091629349e-05
B,qotchd,0.00012917671374440234
B,qotchdain,4.305890458146745e-05
B,qotchdal,4.305890458146745e-05
B,qotchdar,4.305890458146745e-05
B,qotchdy,0.0009903548053737513
B,qotched,0.00021529452290733724
B,qotchedar,8.61178091629349e-05
B,qotchedy,0.0010334137099552187
B,qotcheedy,0.0001722356183258698
B,qotcheo,0.00012917671374440234
B,qotches,4.305890458146745e-05
B,qotchey,0.00047364795039614194
B,qotcho,8.61178091629349e-05
B,qotchody,8.61178091629349e-05
B,qotchoraiin,4.305890458146745e-05
B,qotchs,4.305890458146745e-05
B,qotchsdy,4.305890458146745e-05
B,qotchy,0.0005167068549776093
B,qotdcty,4.305890458146745e-05
B,qotddyar,4.305890458146745e-05
B,qoteal,8.61178091629349e-05
B,qotear,8.61178091629349e-05
B,qotechy,8.61178091629349e-05
B,qoted,0.0001722356183258698
B,qotedaiin,0.00012917671374440234
B,qotedain,4.305890458146745e-05
B,qotedais,4.305890458146745e-05
B,qotedal,0.00012917671374440234
B,qotedar,0.00012917671374440234
B,qotedary,4.305890458146745e-05
B,qotedl,4.305890458146745e-05
B,qotedol,4.305890458146745e-05
B,qotedor,8.61178091629349e-05
B,qotedshedy,4.305890458146745e-05
B,qotedy,0.003918360316913538
B,qoteed,0.00012917671374440234
B,qoteedaiin,4.305890458146745e-05
B,qoteedar,0.00012917671374440234
B,qoteeddy,4.305890458146745e-05
B,qoteedo,4.305890458146745e-05
B,qoteedy,0.0031433000344471235
B,qoteeedy,0.00012917671374440234
B,qoteeey,8.61178091629349e-05
B,qoteeo,8.61178091629349e-05
B,qoteeod,4.305890458146745e-05
B,qoteeody,0.00012917671374440234
B,qoteeol,0.00012917671374440234
B,qoteeos,0.00012917671374440234
B,qoteeotchy,4.305890458146745e-05
B,qotees,0.00012917671374440234
B,qoteesy,8.61178091629349e-05
B,qoteey,0.0013348260420254908
B,qoteo,0.0001722356183258698
B,qoteodaiin,4.305890458146745e-05
B,qoteode,4.305890458146745e-05
B,qoteody,0.0003444712366517396
B,qoteol,0.0002583534274888047
B,qoteoly,4.305890458146745e-05
B,qoteoor,4.305890458146745e-05
B,qoteor,0.00012917671374440234
B,qoteos,4.305890458146745e-05
B,qoteosam,4.305890458146745e-05
B,qotes,8.61178091629349e-05
B,qoteshy,4.305890458146745e-05
B,qotesy,4.305890458146745e-05
B,qotey,0.000861178091629349
B,qoteytyqoky,4.305890458146745e-05
B,qotir,4.305890458146745e-05
B,qotl,8.61178091629349e-05
B,qotlolkal,4.305890458146745e-05
B,qoto,4.305890458146745e-05
B,qotody,0.00030141233207027214
B,qotoeetchy,4.305890458146745e-05
B,qotokody,4.305890458146745e-05
B,qotoky,4.305890458146745e-05
B,qotol,0.0010334137099552187
B,qotolaiin,4.305890458146745e-05
B,qotolchd,4.305890458146745e-05
B,qotolcheo,8.61178091629349e-05
B,qotolchy,4.305890458146745e-05
B,qotolol,4.305890458146745e-05
B,qotom,4.305890458146745e-05
B,qotor,0.0005167068549776093
B,qotos,4.305890458146745e-05
B,qototeeey,4.305890458146745e-05
B,qotoy,4.305890458146745e-05
B,qotshdy,0.00012917671374440234
B,qotshedy,0.00012917671374440234
B,qotsheod,8.61178091629349e-05
B,qotshey,4.305890458146745e-05
B,qotshy,4.305890458146745e-05
B,qoty,0.0024543575611436445
B,qotydy,4.305890458146745e-05
B,qotyl,4.305890458146745e-05
B,qotyshey,4.305890458146745e-05
B,qoy,0.0001722356183258698
B,qoykeey,4.305890458146745e-05
B,qoyky,4.305890458146745e-05
B,qpchedy,4.305890458146745e-05
B,qsain,4.305890458146745e-05
B,qsolkeedy,4.305890458146745e-05
B,qtam,4.305890458146745e-05
B,qtchedy,4.305890458146745e-05
B,qteey,4.305890458146745e-05
B,qy,8.61178091629349e-05
B,qykaiin,4.305890458146745e-05
B,qykeeody,4.305890458146745e-05
B,r,0.0017654150878401653
B,ra,4.305890458146745e-05
B,rai,8.61178091629349e-05
B,raiiin,4.305890458146745e-05
B,raiin,0.002798828797795384
B,raiis,4.305890458146745e-05
B,raikchy,4.305890458146745e-05
B,rain,0.0010764726145366863
B,rair,0.0002583534274888047
B,rais,4.305890458146745e-05
B,raithty,4.305890458146745e-05
B,raithy,4.305890458146745e-05
B,rakain,4.305890458146745e-05
B,ral,0.0006889424733034792
B,ralchl,4.305890458146745e-05
B,ralchs,4.305890458146745e-05
B,ralchy,4.305890458146745e-05
B,raldl,4.305890458146745e-05
B,ralkchedy,4.305890458146745e-05
B,ralky,4.305890458146745e-05
B,ralom,4.305890458146745e-05
B,rals,4.305890458146745e-05
B,raly,8.61178091629349e-05
B,ram,0.0005597657595590768
B,ramshy,4.305890458146745e-05
B,rar,0.0006889424733034792
B,raraiiin,4.305890458146745e-05
B,raraiin,0.0002583534274888047
B,raral,8.61178091629349e-05
B,raraldy,4.305890458146745e-05
B,raram,0.00012917671374440234
B,rarolchl,4.305890458146745e-05
B,rary,0.0001722356183258698
B,ras,4.305890458146745e-05
B,rchar,4.305890458146745e-05
B,rchchy,4.305890458146745e-05
B,rched,4.305890458146745e-05
B,rchedar,4.305890458146745e-05
B,rchedy,0.00047364795039614194
B,rcheeo,4.305890458146745e-05
B,rchees,4.305890458146745e-05
B,rcheetey,4.305890458146745e-05
B,rcheey,0.00012917671374440234
B,rcheky,8.61178091629349e-05
B,rcheo,4.305890458146745e-05
B,rcheold,4.305890458146745e-05
B,rches,4.305890458146745e-05
B,rchey,0.0002583534274888047
B,rchl,4.305890458146745e-05
B,rchos,4.305890458146745e-05
B,rchr,8.61178091629349e-05
B,rchs,4.305890458146745e-05
B,rchsy,4.305890458146745e-05
B,rchy,8.61178091629349e-05
B,rd,4.305890458146745e-05
B,reeey,4.305890458146745e-05
B,rfam,4.305890458146745e-05
B,rkal,4.305890458146745e-05
B,rkar,4.305890458146745e-05
B,rkchdy,4.305890458146745e-05
B,rkeey,4.305890458146745e-05
B,rky,4.305890458146745e-05
B,rl,8.61178091629349e-05
B,rlaiin,4.305890458146745e-05
B,ro,0.0002583534274888047
B,rod,4.305890458146745e-05
B,rodaiin,8.61178091629349e-05
B,rodain,4.305890458146745e-05
B,rodam,8.61178091629349e-05
B,rodeedy,4.305890458146745e-05
B,rody,8.61178091629349e-05
B,roees,4.305890458146745e-05
B,roiin,0.0001722356183258698
B,roiir,4.305890458146745e-05
B,rokaix,4.305890458146745e-05
B,rokeedy,4.305890458146745e-05
B,rol,0.0008181191870478815
B,rolchedy,4.305890458146745e-05
B,rolchey,4.305890458146745e-05
B,rolchy,8.61178091629349e-05
B,rolkam,4.305890458146745e-05
B,rolkeedy,4.305890458146745e-05
B,rolkeey,4.305890458146745e-05
B,rolsheedy,4.305890458146745e-05
B,rolshey,4.305890458146745e-05
B,roly,8.61178091629349e-05
B,rom,0.00012917671374440234
B,ror,0.0006458835687220117
B,rorain,4.305890458146745e-05
B,roral,4.305890458146745e-05
B,rorcheey,4.305890458146745e-05
B,rorol,0.00012917671374440234
B,rory,4.305890458146745e-05
B,rosy,4.305890458146745e-05
B,rotaiin,4.305890458146745e-05
B,rotydy,4.305890458146745e-05
B,rpchey,4.305890458146745e-05
B,rshdy,4.305890458146745e-05
B,rsheal,4.305890458146745e-05
B,rshed,4.305890458146745e-05
B,rshedy,0.00030141233207027214
B,rsheedar,4.305890458146745e-05
B,rsheedy,0.00012917671374440234
B,rsheodor,4.305890458146745e-05
B,rsheol,4.305890458146745e-05
B,rshey,8.61178091629349e-05
B,rtain,4.305890458146745e-05
B,rteol,4.305890458146745e-05
B,ry,0.000387530141233207
B,s,0.002583534274888047
B,sa,4.305890458146745e-05
B,saiin,0.004262831553565278
B,saiir,0.00012917671374440234
B,saiirol,4.305890458146745e-05
B,sail,4.305890458146745e-05
B,saim,8.61178091629349e-05
B,sain,0.0026265931794695143
B,saino,8.61178091629349e-05
B,sair,0.000861178091629349
B,sairal,4.305890458146745e-05
B,sairn,4.305890458146745e-05
B,sairol,8.61178091629349e-05
B,sairom,4.305890458146745e-05
B,sairor,4.305890458146745e-05
B,sairy,0.00012917671374440234
B,saithy,4.305890458146745e-05
B,sakaiin,4.305890458146745e-05
B,sal,0.0013348260420254908
B,salar,4.305890458146745e-05
B,salched,4.305890458146745e-05
B,salchedy,8.61178091629349e-05
B,saldam,4.305890458146745e-05
B,saldy,8.61178091629349e-05
B,salf,4.305890458146745e-05
B,salkeedy,8.61178091629349e-05
B,salo,4.305890458146745e-05
B,salshcthdy,4.305890458146745e-05
B,saltar,4.305890458146745e-05
B,saltedy,4.305890458146745e-05
B,salxar,4.305890458146745e-05
B,saly,0.00012917671374440234
B,sam,0.00012917671374440234
B,san,8.61178091629349e-05
B,sar,0.0021098863244919048
B,saraiin,0.00012917671374440234
B,saraiir,4.305890458146745e-05
B,sarain,0.00012917671374440234
B,saraisl,4.305890458146745e-05
B,saral,8.61178091629349e-05
B,saram,4.305890458146745e-05
B,sarar,8.61178091629349e-05
B,sarol,0.00012917671374440234
B,saroldal,4.305890458146745e-05
B,sary,4.305890458146745e-05
B,sas,8.61178091629349e-05
B,sayfchedy,4.305890458146745e-05
B,schckhy,4.305890458146745e-05
B,schcthy,4.305890458146745e-05
B,schdy,0.00012917671374440234
B,schedaiir,4.305890458146745e-05
B,schedair,4.305890458146745e-05
B,schedy,0.00030141233207027214
B,scheer,4.305890458146745e-05
B,scheo,4.305890458146745e-05
B,scheor,4.305890458146745e-05
B,sches,8.61178091629349e-05
B,schety,4.305890458146745e-05
B,schey,4.305890458146745e-05
B,schsdy,4.305890458146745e-05
B,schy,4.305890458146745e-05
B,scody,4.305890458146745e-05
B,scsedy,4.305890458146745e-05
B,scthey,4.305890458146745e-05
B,sdal,4.305890458146745e-05
B,sear,4.305890458146745e-05
B,sedaiin,4.305890458146745e-05
B,seear,4.305890458146745e-05
B,seedy,4.305890458146745e-05
B,seoar,4.305890458146745e-05
B,seor,4.305890458146745e-05
B,sh,0.0001722356183258698
B,shaiiin,4.305890458146745e-05
B,shaiin,0.0002583534274888047
B,shaikhhy,4.305890458146745e-05
B,shaikhy,4.305890458146745e-05
B,shain,0.0001722356183258698
B,shal,0.0005597657595590768
B,shalkaiin,4.305890458146745e-05
B,shalkl,4.305890458146745e-05
B,shalky,4.305890458146745e-05
B,sham,0.00021529452290733724
B,shapchedyfeey,4.305890458146745e-05
B,shar,0.0009472959007922839
B,sharam,4.305890458146745e-05
B,shchdy,4.305890458146745e-05
B,shchs,4.305890458146745e-05
B,shchy,8.61178091629349e-05
B,shckhaiin,4.305890458146745e-05
B,shckhar,4.305890458146745e-05
B,shckhchy,4.305890458146745e-05
B,shckhdchy,4.305890458146745e-05
B,shckhdy,4.305890458146745e-05
B,shckhedy,0.0002583534274888047
B,shckhefy,4.305890458146745e-05
B,shckhey,0.000387530141233207
B,shckhhd,4.305890458146745e-05
B,shckhhy,8.61178091629349e-05
B,shckhody,4.305890458146745e-05
B,shckhor,4.305890458146745e-05
B,shckhy,0.002325180847399242
B,shcphhy,8.61178091629349e-05
B,shcphoor,4.305890458146745e-05
B,shcthdy,4.305890458146745e-05
B,shcthedy,4.305890458146745e-05
B,shcthey,0.0001722356183258698
B,shcthhy,0.00012917671374440234
B,shcthy,0.0011195315191181536
B,shd,0.0002583534274888047
B,shdaiin,8.61178091629349e-05
B,shdair,8.61178091629349e-05
B,shdal,0.0001722356183258698
B,shdaldy,4.305890458146745e-05
B,shdalky,4.305890458146745e-05
B,shdalo,4.305890458146745e-05
B,shdaly,4.305890458146745e-05
B,shdam,4.305890458146745e-05
B,shdar,0.0003444712366517396
B,shdchdy,4.305890458146745e-05
B,shddy,4.305890458146745e-05
B,shdo,4.305890458146745e-05
B,shdol,4.305890458146745e-05
B,shdor,4.305890458146745e-05
B,shdpchy,4.305890458146745e-05
B,shdy,0.0018084739924216328
B,shdydy,4.305890458146745e-05
B,shdykairy,4.305890458146745e-05
B,shdytody,4.305890458146745e-05
B,she,0.0004305890458146745
B,sheaiin,4.305890458146745e-05
B,sheain,4.305890458146745e-05
B,sheainy,4.305890458146745e-05
B,sheal,0.0005167068549776093
B,sheam,4.305890458146745e-05
B,shear,0.0006458835687220117
B,sheas,4.305890458146745e-05
B,shechol,4.305890458146745e-05
B,shechy,8.61178091629349e-05
B,sheckeey,4.305890458146745e-05
B,sheckhal,8.61178091629349e-05
B,sheckhdy,4.305890458146745e-05
B,sheckhedy,0.0001722356183258698
B,sheckhey,0.0001722356183258698
B,sheckhy,0.0015070616603513607
B,shecphhdy,4.305890458146745e-05
B,shecphy,0.00012917671374440234
B,shect,4.305890458146745e-05
B,shecthedchy,4.305890458146745e-05
B,shecthedy,4.305890458146745e-05
B,shecthey,4.305890458146745e-05
B,shecthy,0.0008181191870478815
B,shed,0.000775060282466414
B,shedaiiin,4.305890458146745e-05
B,shedaiin,0.0006028246641405443
B,shedain,0.00047364795039614194
B,shedair,4.305890458146745e-05
B,shedaitain,4.305890458146745e-05
B,shedal,0.00047364795039614194
B,shedaldy,4.305890458146745e-05
B,shedam,8.61178091629349e-05
B,shedar,0.00030141233207027214
B,shedas,4.305890458146745e-05
B,shedchy,4.305890458146745e-05
B,shedeeey,4.305890458146745e-05
B,shedefam,4.305890458146745e-05
B,shedey,4.305890458146745e-05
B,shedkedy,4.305890458146745e-05
B,shedol,4.305890458146745e-05
B,shedor,4.305890458146745e-05
B,sheds,4.305890458146745e-05
B,shedshey,4.305890458146745e-05
B,shedy,0.017998622115053393
B,shedykain,4.305890458146745e-05
B,shee,0.000387530141233207
B,sheeain,4.305890458146745e-05
B,sheeal,4.305890458146745e-05
