token,overall_count,line_initial_count,line_medial_count,line_final_count,single_token_line_count
ekchody,1,0,1,0,0
ekedy,1,0,1,0,0
ekeey,1,0,1,0,0
ekeolol,1,0,1,0,0
ekey,2,0,2,0,0
ekokeey,1,0,1,0,0
ekshy,1,0,1,0,0
eky,1,0,1,0,0
elplantdaiin,1,0,1,0,0
em,1,0,0,0,1
eo,1,1,0,0,0
eoaiin,1,0,1,0,0
eodal,1,0,1,0,0
eody,2,0,2,0,0
eoky,1,0,0,1,0
eol,2,1,1,0,0
eoporchy,1,1,0,0,0
eosaiin,1,0,1,0,0
eotar,1,1,0,0,0
epaiin,2,0,2,0,0
epairody,1,0,1,0,0
epal,1,0,0,0,1
epchey,1,0,1,0,0
epchy,1,0,1,0,0
eqokeol,1,0,1,0,0
ereoly,1,0,1,0,0
es,1,0,1,0,0
esechor,1,0,1,0,0
esedy,1,0,1,0,0
eses,1,0,1,0,0
eshol,1,0,1,0,0
etaiin,1,0,1,0,0
etar,1,0,1,0,0
etchal,1,0,0,1,0
etcheody,1,0,1,0,0
etedy,1,0,1,0,0
eteeda,1,0,1,0,0
eteedy,1,0,1,0,0
eteeys,1,0,1,0,0
eteodys,1,0,1,0,0
eteor,1,0,1,0,0
etocho,1,0,0,0,1
etodaiin,1,0,1,0,0
etodaithey,1,0,0,1,0
etolctheol,1,1,0,0,0
etoteear,1,0,0,1,0
etsees,1,0,1,0,0
ety,6,1,5,0,0
etyd,1,0,0,1,0
etyplant,1,0,0,1,0
ey,1,0,1,0,0
f,6,0,1,0,5
fachys,1,1,0,0,0
faiir,1,1,0,0,0
faiiral,1,1,0,0,0
faiis,1,1,0,0,0
faimy,1,0,0,1,0
famom,1,0,0,1,0
far,3,0,3,0,0
fardam,1,0,0,1,0
farsheey,1,0,1,0,0
fary,1,0,0,0,1
fcham,1,0,0,1,0
fchcfhy,1,0,0,1,0
fchcho,1,0,1,0,0
fchdar,1,0,1,0,0
fchdy,4,0,4,0,0
fchecfhy,1,0,1,0,0
fchedey,1,0,1,0,0
fchedol,1,0,1,0,0
fchedy,11,1,10,0,0
fchedypaiin,1,0,0,1,0
fchedys,1,0,1,0,0
fchee,1,0,1,0,0
fcheeody,1,0,1,0,0
fcheeol,1,0,1,0,0
fcheey,4,0,3,1,0
fcheodal,1,0,1,0,0
fcheody,2,0,2,0,0
fcheokair,1,1,0,0,0
fcheol,1,0,1,0,0
fcheolain,1,0,1,0,0
fcheos,1,0,1,0,0
fcheshd,1,1,0,0,0
fchey,2,1,1,0,0
fcho,1,1,0,0,0
fchochor,1,0,1,0,0
fchocthar,1,0,1,0,0
fchoctheody,1,1,0,0,0
fchodaiin,2,1,1,0,0
fchodees,1,1,0,0,0
fchodycheol,1,0,1,0,0
fchoiin,1,1,0,0,0
fchokshy,1,1,0,0,0
fchoky,1,0,0,1,0
fchol,3,0,3,0,0
fcholdy,2,1,1,0,0
fcholy,1,0,1,0,0
fchom,1,0,1,0,0
fchor,2,0,2,0,0
fchorplantqokain,1,0,1,0,0
fchosaiin,1,0,1,0,0
fchoy,1,0,1,0,0
fchs,1,0,1,0,0
fchsom,1,0,0,1,0
fchy,1,0,1,0,0
fdeechdy,1,1,0,0,0
fdykain,1,0,1,0,0
feedly,1,0,1,0,0
feeedy,1,0,1,0,0
figurecheol,1,1,0,0,0
figuredaiiin,1,1,0,0,0
figuredaiin,5,5,0,0,0
figuredchee,1,1,0,0,0
figuredoledy,1,1,0,0,0
figuredshedy,2,2,0,0,0
figureokaiin,1,1,0,0,0
figureokain,1,1,0,0,0
figureokchey,1,1,0,0,0
figureolaiin,1,1,0,0,0
figureolchedy,1,1,0,0,0
figureolchey,1,1,0,0,0
figureor,1,1,0,0,0
figureotedy,1,1,0,0,0
figurepol,1,1,0,0,0
figureqoar,1,1,0,0,0
figureqokaiin,3,3,0,0,0
figureqokain,5,5,0,0,0
figureqokal,2,2,0,0,0
figureqokeedy,1,1,0,0,0
figureqor,1,1,0,0,0
figureqoraiin,1,1,0,0,0
figureqoteedy,1,1,0,0,0
figuresaiin,2,2,0,0,0
figuresheey,1,1,0,0,0
figureshey,2,2,0,0,0
figureshky,1,1,0,0,0
figuresodar,1,1,0,0,0
figuresokeedy,1,1,0,0,0
figuresol,2,2,0,0,0
figuresolchedy,2,2,0,0,0
figuresolchey,2,2,0,0,0
figuresolkey,1,1,0,0,0
figuresor,2,2,0,0,0
figuresy,1,1,0,0,0
figuretcho,1,1,0,0,0
figuretechedy,1,1,0,0,0
figuretedal,1,1,0,0,0
figureteeolain,1,1,0,0,0
figuretolkain,1,1,0,0,0
figuretorolshsdy,1,1,0,0,0
figureycheeytal,1,1,0,0,0
figureykedy,1,1,0,0,0
figureysheey,1,1,0,0,0
figureytyl,1,1,0,0,0
fkshor,1,0,1,0,0
fo,1,0,1,0,0
foar,2,1,1,0,0
fochof,1,1,0,0,0
fochor,1,1,0,0,0
fodaiin,1,1,0,0,0
fodal,1,1,0,0,0
fodanplantyksh,1,0,1,0,0
fol,3,0,3,0,0
folaiin,1,1,0,0,0
folcfhhy,1,0,0,1,0
folchear,1,1,0,0,0
folchey,1,1,0,0,0
folchol,1,0,1,0,0
folchor,1,1,0,0,0
fold,1,0,0,1,0
foldaiin,1,1,0,0,0
foldain,1,0,1,0,0
folddarcheos,1,0,0,0,1
folddygapsheol,1,0,1,0,0
foldeeckhy,1,0,1,0,0
foldeey,1,0,1,0,0
foldlol,1,0,1,0,0
foldotchy,1,0,1,0,0
foldplant,1,0,0,1,0
foldyfor,1,0,1,0,0
folor,1,0,1,0,0
folorarom,1,1,0,0,0
folr,1,1,0,0,0
folshody,1,1,0,0,0
forar,1,0,1,0,0
fsey,1,0,1,0,0
fshdar,1,1,0,0,0
fsheda,1,1,0,0,0
fshedy,2,1,1,0,0
fshodchy,1,0,1,0,0
fshody,1,1,0,0,0
fsholom,1,0,1,0,0
fshor,1,1,0,0,0
fydy,1,0,0,1,0
fyshey,1,0,1,0,0
g,10,0,3,7,0
gaiin,1,0,1,0,0
galplanty,1,0,1,0,0
gapchotaiin,1,0,1,0,0
gapopaiir,1,0,1,0,0
gapopchedy,1,0,1,0,0
gapor,1,0,1,0,0
gapqopcher,1,0,1,0,0
geedy,1,0,1,0,0
geeem,1,0,1,0,0
gm,1,0,0,1,0
gplant,1,0,0,1,0
gutterlmyl,1,0,0,0,1
haiin,1,1,0,0,0
ihar,1,0,1,0,0
ihy,1,0,1,0,0
iiin,1,0,1,0,0
iiincheom,1,0,1,0,0
iir,2,0,2,0,0
iirchal,1,0,1,0,0
ikheeos,1,0,1,0,0
ikhey,1,0,1,0,0
in,2,0,2,0,0
indentdshodal,1,1,0,0,0
indentkor,1,1,0,0,0
indentykechod,1,1,0,0,0
iphy,1,0,1,0,0
ithey,1,0,1,0,0
ithhy,1,0,1,0,0
ithor,1,0,1,0,0
ithy,1,0,1,0,0
justified,1,0,0,1,0
justifiedokain,1,0,1,0,0
justifiedol,1,0,1,0,0
justifiedorar,1,0,1,0,0
justifiedsosees,1,0,0,1,0
k,8,0,5,0,3
ka,1,0,0,1,0
kaedy,1,0,1,0,0
kaiech,1,1,0,0,0
kaiiidalplantcphodalplantr,1,0,1,0,0
kaiiin,3,0,2,1,0
kaiimplant,1,0,0,1,0
kaiin,64,1,60,3,0
kaiinplant,1,0,0,1,0
kaiis,1,0,1,0,0
kaiishdy,1,0,0,1,0
kail,1,0,1,0,0
kain,46,0,43,3,0
kainplantchor,1,0,1,0,0
kainplantytasal,1,0,1,0,0
kair,14,0,13,1,0
kairam,2,0,0,2,0
kairy,1,0,1,0,0
kais,2,0,2,0,0
kaisar,1,1,0,0,0
kaishd,1,0,0,1,0
kaithy,1,0,1,0,0
kal,22,2,18,2,0
kalchdy,1,0,1,0,0
kalchedy,1,0,1,0,0
kaldaiinplantcheky,1,0,1,0,0
kaldaim,1,0,0,1,0
kaldy,3,0,3,0,0
kaldyfigure,1,0,0,1,0
kalkal,2,0,2,0,0
kalos,1,0,1,0,0
kalplant,1,0,0,1,0
kalshey,1,0,1,0,0
kaly,2,0,2,0,0
kam,7,0,3,4,0
kamdam,1,0,0,1,0
kamfigure,2,0,0,2,0
kan,2,0,2,0,0
kanplant,1,0,0,1,0
kaolkar,1,1,0,0,0
kar,52,1,47,3,1
kara,1,0,0,1,0
karaim,1,0,0,1,0
karainy,1,0,0,1,0
karal,1,0,1,0,0
karar,2,0,2,0,0
kararo,1,0,0,1,0
karchy,1,0,1,0,0
kard,1,0,1,0,0
kardy,1,0,0,1,0
karody,2,0,2,0,0
kary,3,0,2,1,0
karyfigureokeey,1,0,1,0,0
karyplant,1,0,0,1,0
kas,4,0,4,0,0
kasol,1,0,0,1,0
kcckkyplants,1,0,1,0,0
kchaiin,3,1,1,1,0
kchain,1,0,1,0,0
kchaldy,1,0,0,1,0
kchalplant,1,0,0,1,0
kcham,1,0,1,0,0
kchar,2,0,2,0,0
kchcsey,1,1,0,0,0
kchdaiin,1,0,1,0,0
kchdal,2,1,0,1,0
kchdaldy,1,1,0,0,0
kchdar,1,0,1,0,0
kchdol,1,0,1,0,0
kchdpy,1,1,0,0,0
kchdy,16,1,14,1,0
kchdyplant,1,0,0,1,0
kchdyplantdchedy,1,0,1,0,0
kchdyplantotaiin,1,0,1,0,0
kchdyplantqokedy,1,0,1,0,0
kche,1,1,0,0,0
kcheals,1,0,1,0,0
kcheat,1,1,0,0,0
kchedaiin,1,0,1,0,0
kchedar,1,1,0,0,0
kchedy,21,2,19,0,0
kchedyplantykeey,1,0,1,0,0
kcheed,1,0,1,0,0
kcheedchdy,1,1,0,0,0
kcheedy,1,0,0,1,0
kcheeky,1,0,1,0,0
kcheeor,2,0,2,0,0
kcheeos,1,1,0,0,0
kcheey,5,0,5,0,0
kchekain,1,0,1,0,0
kcheo,3,1,2,0,0
kcheodaiin,2,1,1,0,0
kcheodar,1,0,1,0,0
kcheody,5,0,5,0,0
kcheoey,1,1,0,0,0
kcheol,5,1,4,0,0
kcheoly,1,0,1,0,0
kcheor,3,1,2,0,0
kcheorplantshs,1,0,1,0,0
kchetam,1,0,0,1,0
kchey,21,3,18,0,0
kchm,1,0,1,0,0
kcho,5,1,4,0,0
kchoan,1,0,1,0,0
kchoarplantsotodanplant,1,0,0,1,0
kchochaiin,1,0,0,1,0
kchochy,1,0,1,0,0
kchod,3,0,2,1,0
kchodan,1,0,1,0,0
kchody,4,0,4,0,0
kchodyplant,2,0,0,2,0
kchokchy,2,1,1,0,0
kchol,21,2,19,0,0
kcholchdar,1,1,0,0,0
kcholplantdar,1,0,1,0,0
kcholyplant,1,0,0,1,0
kchom,2,0,1,1,0
kchor,20,6,13,1,0
kchorchor,1,0,0,1,0
kchorl,1,0,1,0,0
kchoror,1,0,1,0,0
kchos,2,0,2,0,0
kchosplantodaiin,1,0,0,1,0
kchotchy,1,0,1,0,0
kchoty,1,1,0,0,0
kchoy,2,0,2,0,0
kchrrr,1,0,1,0,0
kchs,1,0,1,0,0
kchsplantchy,1,0,1,0,0
kchsy,1,1,0,0,0
kchy,27,0,27,0,0
kchydyplant,1,0,0,1,0
kchyplant,2,0,0,2,0
kchyplantscheaiin,1,0,1,0,0
kdchody,1,1,0,0,0
keam,1,0,0,1,0
kechdy,4,0,4,0,0
kechedy,3,0,2,1,0
kecheokeo,1,0,1,0,0
kechey,1,0,1,0,0
kechodshey,1,0,1,0,0
kechody,1,0,0,1,0
kechy,4,0,4,0,0
kecreasey,1,0,1,0,0
ked,1,0,1,0,0
kedaiiin,1,0,1,0,0
kedair,1,0,1,0,0
kedal,1,0,1,0,0
kedaleey,1,0,1,0,0
kedar,3,0,3,0,0
kedarxy,1,0,0,1,0
kedy,44,0,42,2,0
kedydy,1,0,0,1,0
keeaiin,1,0,1,0,0
keear,3,0,3,0,0
keechdy,1,0,1,0,0
keechey,1,0,1,0,0
keechy,3,0,2,1,0
keed,1,0,1,0,0
keedain,2,0,2,0,0
keedal,3,0,3,0,0
keedas,1,0,1,0,0
keedeedy,1,0,1,0,0
keedey,1,1,0,0,0
keedfiguresol,1,0,1,0,0
keedor,1,0,1,0,0
keedy,53,0,49,4,0
keeed,1,0,1,0,0
keeedal,1,0,1,0,0
keeedy,3,0,3,0,0
keeees,1,0,1,0,0
keeeo,1,0,1,0,0
keeeody,1,0,1,0,0
keeeol,2,0,2,0,0
keeeos,1,0,1,0,0
keees,1,0,1,0,0
keeey,11,0,11,0,0
keel,1,0,1,0,0
keemplant,1,0,0,1,0
keeo,9,0,9,0,0
keeoal,1,1,0,0,0
keeod,2,0,2,0,0
keeodaiin,1,0,1,0,0
keeodal,2,0,1,1,0
keeodar,1,0,1,0,0
keeodol,1,0,1,0,0
keeody,8,0,8,0,0
keeokechy,1,0,1,0,0
keeol,13,0,12,1,0
keeolshey,1,0,1,0,0
keeolyfiguresaiin,1,0,1,0,0
keeor,8,0,8,0,0
keeos,4,0,4,0,0
keerodal,1,0,0,0,1
keesho,1,0,1,0,0
keeshody,1,0,1,0,0
keeshy,1,0,1,0,0
keesy,1,0,1,0,0
keey,43,0,42,1,0
keeyfar,1,0,1,0,0
keeyfoldcheeo,1,0,1,0,0
keeyplantchos,1,0,1,0,0
keo,4,0,4,0,0
keoar,1,0,1,0,0
keocthedy,1,0,1,0,0
keocthyplant,1,0,0,1,0
keodaiin,2,0,2,0,0
keodal,1,0,1,0,0
keodam,1,0,0,1,0
keodar,2,0,1,1,0
keodky,1,0,0,1,0
keody,22,0,22,0,0
keoky,1,0,1,0,0
keol,19,1,18,0,0
keolchey,1,0,1,0,0
keolor,1,0,1,0,0
keolplant,1,0,0,1,0
keolyfigure,1,0,0,1,0
keor,10,1,9,0,0
keos,1,0,1,0,0
keoy,2,0,2,0,0
ker,1,1,0,0,0
kesd,1,0,1,0,0
keshdy,1,0,1,0,0
keshed,1,0,1,0,0
keshey,1,0,1,0,0
keshor,1,0,1,0,0
kesoar,1,1,0,0,0
key,13,0,13,0,0
kiin,1,0,1,0,0
kl,2,0,2,0,0
ko,2,1,1,0,0
koaiin,3,2,1,0,0
koaiphhy,1,1,0,0,0
koair,1,1,0,0,0
koar,1,1,0,0,0
kochardy,1,0,0,0,1
kocheor,1,1,0,0,0
kochky,1,1,0,0,0
kochor,1,1,0,0,0
kockhas,1,1,0,0,0
kod,1,0,0,1,0
kodaiin,3,2,1,0,0
kodain,1,0,1,0,0
kodal,1,0,1,0,0
kodalchy,1,1,0,0,0
kodam,1,1,0,0,0
kodar,1,0,1,0,0
kodary,1,0,0,1,0
koddyplant,1,0,0,1,0
kodeey,1,1,0,0,0
kodl,1,0,1,0,0
kodplanto,1,0,1,0,0
kodshey,1,0,1,0,0
kodshol,1,1,0,0,0
kody,5,0,4,1,0
kodyplantdaiin,1,0,1,0,0
kodyplantodamplant,1,0,0,1,0
koeeorain,1,0,0,0,1
koees,1,0,1,0,0
koiin,5,1,3,1,0
kokaiin,2,0,2,0,0
koky,1,0,1,0,0
kol,36,1,34,1,0
kolchdy,1,1,0,0,0
kolchedy,1,0,1,0,0
kolcheey,1,0,1,0,0
kolchey,1,0,1,0,0
koldakyplant,1,0,0,1,0
koldal,2,1,1,0,0
koldarod,1,0,0,0,1
koldy,4,0,1,3,0
koldyfigure,2,0,0,2,0
koldyplantchetchaiin,1,0,0,1,0
koleearol,1,0,0,0,1
kolfchdy,1,0,1,0,0
kolkar,1,0,1,0,0
kolky,1,0,1,0,0
kolor,1,1,0,0,0
kolotam,1,0,0,1,0
kolplant,1,0,0,1,0
kolpy,1,0,0,1,0
kolscheesplant,1,0,0,1,0
kolshd,1,0,1,0,0
kolshes,1,0,1,0,0
kolsho,1,1,0,0,0
koltoldyplantshy,1,0,1,0,0
koly,2,0,1,1,0
kolyky,1,0,1,0,0
kolyplant,1,0,0,1,0
kom,2,0,1,1,0
komdy,1,0,0,1,0
kooiin,2,2,0,0,0
kor,25,4,21,0,0
koraiin,1,0,1,0,0
koraiinplant,1,0,0,1,0
korain,2,1,0,1,0
korare,1,1,0,0,0
korary,1,1,0,0,0
korchy,2,0,2,0,0
koroiin,1,0,1,0,0
korol,1,0,1,0,0
korols,1,0,0,1,0
kory,1,0,1,0,0
kos,2,1,0,1,0
kosar,1,1,0,0,0
koshetplant,1,0,0,1,0
koshey,2,1,1,0,0
kosholda,1,1,0,0,0
kosplantdaiin,1,0,1,0,0
kotalyfigure,1,0,0,1,0
kotchody,1,0,1,0,0
kotchy,1,0,1,0,0
kotody,1,0,1,0,0
ksam,1,0,1,0,0
kschdy,1,1,0,0,0
kshaiin,1,0,1,0,0
kshar,3,1,2,0,0
kshardyplantchokchy,1,0,0,1,0
kshd,2,0,2,0,0
kshdain,1,0,1,0,0
kshdor,1,1,0,0,0
kshdy,5,0,5,0,0
kshed,2,1,1,0,0
kshedy,6,1,4,1,0
ksheeol,2,0,2,0,0
ksheey,2,0,2,0,0
ksheo,4,2,2,0,0
ksheoary,1,1,0,0,0
ksheodal,1,1,0,0,0
ksheodlplant,1,0,0,1,0
ksheody,5,1,4,0,0
ksheol,2,1,1,0,0
kshes,1,0,1,0,0
kshey,6,0,6,0,0
ksho,8,3,5,0,0
kshodaiin,1,0,1,0,0
kshody,4,2,2,0,0
kshol,3,1,2,0,0
ksholochey,1,1,0,0,0
kshor,1,0,1,0,0
kshoraiin,1,1,0,0,0
kshotol,1,0,1,0,0
kshoy,1,0,1,0,0
kshplantchol,1,0,1,0,0
kshy,5,0,5,0,0
ksor,1,1,0,0,0
ky,21,0,18,3,0
kydain,1,1,0,0,0
kydainy,1,1,0,0,0
kydeedy,1,0,1,0,0
kyplant,1,0,0,1,0
kyplantchodalg,1,0,0,1,0
kyplantchol,1,0,1,0,0
kyplantscho,1,0,1,0,0
kytyplant,1,0,0,1,0
l,55,3,46,1,5
label,35,35,0,0,0
laiiin,2,0,2,0,0
laiin,13,2,10,1,0
lain,5,0,5,0,0
lair,1,0,1,0,0
lal,7,0,6,1,0
laldan,1,0,1,0,0
lam,6,0,1,5,0
lar,6,0,3,3,0
larorol,1,0,0,1,0
las,1,0,0,1,0
lch,1,0,1,0,0
lchaiin,1,0,1,0,0
lchain,1,0,1,0,0
lchal,6,0,6,0,0
lcham,1,0,0,1,0
lchar,3,1,1,1,0
lcharar,1,0,1,0,0
lchckhy,1,0,1,0,0
lchcphedy,1,0,1,0,0
lchcthy,1,0,1,0,0
lchdain,2,0,2,0,0
lchdal,2,1,1,0,0
lchdol,1,0,1,0,0
lchdy,15,0,10,5,0
lchdyfigurecsedy,1,0,1,0,0
lchdyplantqokedy,1,0,1,0,0
lchea,1,0,1,0,0
lcheal,2,0,2,0,0
lchealaiin,1,0,1,0,0
lchealaim,1,0,1,0,0
lcheam,3,0,0,3,0
lchear,1,0,1,0,0
lchechdy,1,0,1,0,0
lcheckhedy,1,0,1,0,0
lcheckhey,1,0,1,0,0
lcheckhy,3,0,3,0,0
lched,5,0,2,3,0
lchedal,1,0,1,0,0
lchedam,2,0,0,2,0
lchedar,2,0,2,0,0
lchedfigure,1,0,0,1,0
lchedo,1,0,1,0,0
lchedr,1,0,0,1,0
lchedy,119,5,97,17,0
lcheed,1,0,1,0,0
lcheedy,9,0,9,0,0
lcheeey,1,0,1,0,0
lcheel,1,0,1,0,0
lcheeol,1,0,1,0,0
lcheeor,1,0,1,0,0
lchees,2,0,2,0,0
lcheey,13,3,10,0,0
lcheg,1,0,0,1,0
lcheo,3,0,3,0,0
lcheod,2,1,1,0,0
lcheody,3,0,3,0,0
lcheoekam,1,0,1,0,0
lcheol,8,2,6,0,0
lcheolshedy,1,0,1,0,0
lcheor,2,0,2,0,0
lcheos,1,1,0,0,0
lchey,45,3,36,6,0
lcheylchy,1,0,0,1,0
lchfigureshokain,1,0,1,0,0
lchfoldeo,1,0,1,0,0
lchg,2,0,0,2,0
lchl,2,0,1,1,0
lcho,3,0,3,0,0
lchoar,1,1,0,0,0
lchod,1,0,1,0,0
lchody,3,0,2,1,0
lchol,4,1,3,0,0
lcholkaiin,1,0,1,0,0
lchor,6,3,3,0,0
lchpchdy,1,0,0,1,0
lchr,1,0,1,0,0
lchs,2,0,2,0,0
lchsl,1,0,0,1,0
lchy,4,0,2,1,1
lchyfigure,3,0,0,3,0
lchyfiguredaisoldy,1,0,0,1,0
ld,3,0,2,1,0
ldaiiin,1,0,1,0,0
ldaiin,3,0,3,0,0
ldain,2,0,1,1,0
ldalor,1,0,0,1,0
ldals,1,0,0,1,0
ldaly,1,0,1,0,0
ldar,5,0,4,1,0
ldchey,1,0,1,0,0
ldfiguresaiin,1,0,1,0,0
ldo,1,0,0,1,0
ldol,1,0,1,0,0
ldolfigure,1,0,0,1,0
ldy,18,0,4,14,0
ldyfigure,3,0,0,3,0
ldyfigureoteey,1,0,1,0,0
ldyplant,1,0,0,1,0
ldyplantdain,1,0,1,0,0
ldyplantokeaiin,1,0,1,0,0
ldyr,1,0,1,0,0
le,1,0,1,0,0
ledy,1,0,1,0,0
leedaiin,1,0,1,0,0
leeesain,1,0,1,0,0
leeey,1,0,1,0,0
leeo,1,0,1,0,0
leiir,1,0,1,0,0
les,1,0,1,0,0
lfar,1,0,1,0,0
lfchal,1,0,1,0,0
lfchdy,1,0,1,0,0
lfchedy,2,0,2,0,0
lfcheedy,1,0,1,0,0
lfcheol,1,0,1,0,0
lfchy,2,0,2,0,0
lfol,1,0,1,0,0
lg,2,0,1,1,0
lglfigure,1,0,0,1,0
liiram,1,0,0,1,0
lines,2,0,0,2,0
lk,1,0,1,0,0
lkaiiin,1,0,1,0,0
lkaiin,49,2,44,3,0
lkaiir,2,0,2,0,0
lkaim,1,0,0,1,0
lkain,35,0,30,5,0
lkair,4,0,4,0,0
lkal,5,0,4,1,0
lkaldyplant,1,0,0,1,0
lkalol,1,0,1,0,0
lkam,6,0,1,5,0
lkamfigure,1,0,0,1,0
lkamofigureykeey,1,0,1,0,0
lkan,1,0,0,1,0
lkar,30,0,28,2,0
lkarchees,1,0,1,0,0
lkarshar,1,0,1,0,0
lkch,1,0,1,0,0
lkchaly,1,0,1,0,0
lkchdy,5,0,5,0,0
lkchedy,16,0,15,1,0
lkcheo,3,0,3,0,0
lkcheol,1,0,1,0,0
lkches,2,0,2,0,0
lkchey,8,0,8,0,0
lkchol,1,0,1,0,0
lkchor,1,0,1,0,0
lkchs,1,0,1,0,0
lkchy,1,0,1,0,0
lkeain,1,0,1,0,0
lkeal,2,0,2,0,0
lkealy,1,0,0,1,0
lkech,1,0,1,0,0
lkechdy,1,0,1,0,0
lkechedy,3,0,3,0,0
lkeches,1,0,1,0,0
lkechey,2,0,2,0,0
lkechor,1,0,1,0,0
lkechy,1,0,1,0,0
lked,1,0,1,0,0
lkedain,2,0,2,0,0
lkedal,2,0,2,0,0
lkedar,1,0,1,0,0
lkedeed,1,0,1,0,0
lkedey,1,0,1,0,0
lkedlkey,1,0,1,0,0
lkedshedy,1,0,1,0,0
lkedy,28,1,25,2,0
lkedyplantlkeeody,1,0,1,0,0
lkeeal,1,0,1,0,0
lkeechey,1,0,1,0,0
lkeed,3,0,3,0,0
lkeeda,1,0,1,0,0
lkeedain,1,0,1,0,0
lkeedal,1,0,0,1,0
lkeedar,1,0,1,0,0
lkeede,1,0,1,0,0
lkeedol,1,0,1,0,0
lkeedor,1,0,0,1,0
lkeedy,40,0,37,3,0
lkeedyfigure,1,0,0,1,0
lkeeed,1,0,1,0,0
lkeeedam,1,0,0,1,0
lkeeedy,4,0,4,0,0
lkeeeody,1,0,1,0,0
lkeees,1,0,1,0,0
lkeeey,8,0,7,1,0
lkeeo,4,0,4,0,0
lkeeoar,1,0,1,0,0
lkeeody,5,0,5,0,0
lkeeol,4,0,4,0,0
lkeeor,2,0,2,0,0
lkeeos,1,0,1,0,0
lkees,1,0,1,0,0
lkeeshdy,1,0,1,0,0
lkeeshedy,1,0,1,0,0
lkeey,41,1,38,2,0
lkeo,3,0,3,0,0
lkeodaiin,1,0,1,0,0
lkeodain,1,0,1,0,0
lkeody,4,0,4,0,0
lkeol,5,0,5,0,0
lkeoldy,1,0,1,0,0
lkeopol,1,0,1,0,0
lkeor,1,0,1,0,0
lkeshdy,1,0,1,0,0
lkesy,1,0,0,1,0
lkey,7,0,5,2,0
lkl,9,1,8,0,0
lklcheol,1,0,1,0,0
lkldy,1,0,1,0,0
lklor,1,0,1,0,0
lko,3,0,3,0,0
lkodol,1,0,1,0,0
lkody,1,0,1,0,0
lkol,5,0,4,0,1
lkor,4,0,4,0,0
lkshedy,4,0,4,0,0
lksheey,1,1,0,0,0
lkshey,2,0,2,0,0
lksho,1,0,1,0,0
lkshykchy,1,1,0,0,0
lky,17,0,13,4,0
llaiiry,1,0,0,1,0
llchey,1,0,1,0,0
llchs,1,0,1,0,0
lldar,1,0,1,0,0
lldy,2,0,0,2,0
llm,1,0,0,1,0
llo,1,0,0,1,0
llod,1,0,0,1,0
llor,1,0,0,1,0
llory,1,0,1,0,0
llsan,1,0,1,0,0
lm,1,0,0,1,0
lo,11,0,3,8,0
loaiin,1,0,1,0,0
loain,1,0,1,0,0
loar,1,0,1,0,0
loary,1,0,0,1,0
lochedy,1,0,0,1,0
lochey,1,0,1,0,0
lod,2,0,1,1,0
lodaiin,3,1,1,1,0
lodalyplantoteey,1,0,1,0,0
lodar,2,0,1,1,0
lody,3,0,2,1,0
loedy,1,0,1,0,0
loeees,2,0,2,0,0
loees,1,0,1,0,0
loeey,3,0,3,0,0
loety,1,0,1,0,0
lofigure,1,0,0,1,0
lofigureqokedy,1,0,1,0,0
lofigureydain,1,0,1,0,0
lohedy,1,0,1,0,0
loiiim,1,0,0,1,0
loiiin,2,0,2,0,0
loiin,4,1,3,0,0
lokaiinplantshol,1,0,1,0,0
lokain,1,0,1,0,0
lokam,1,0,0,1,0
lokamfigure,1,0,0,1,0
lokar,1,1,0,0,0
lokeedy,2,0,2,0,0
lokeedyfigure,1,0,0,1,0
lokeey,2,0,2,0,0
lol,38,6,20,12,0
lolain,2,0,0,2,0
lolchor,1,0,1,0,0
loldy,2,0,2,0,0
lolfigure,4,0,0,4,0
lolfiguredarchy,1,0,0,1,0
lolkaiin,2,1,1,0,0
lolkair,1,0,1,0,0
lolkedy,1,0,1,0,0
lolkeol,1,0,1,0,0
lolol,1,0,1,0,0
lolomfigure,1,0,0,1,0
lolorfigureokchdy,1,0,0,1,0
lolplantotchdy,1,0,1,0,0
lols,1,0,0,1,0
lolsaiiin,1,0,1,0,0
loly,5,0,2,2,1
lolyfigure,1,0,0,1,0
lolyl,1,0,0,1,0
lom,3,0,0,3,0
lomfigure,2,0,0,2,0
long,1,1,0,0,0
loohor,1,0,1,0,0
loplant,1,0,0,1,0
lor,42,5,32,5,0
loraiin,1,0,1,0,0
loral,1,0,0,1,0
loralody,1,0,0,0,1
lorfigure,1,0,0,1,0
loroin,1,0,1,0,0
loror,1,0,0,1,0
lory,2,1,0,1,0
los,5,1,4,0,0
losaiin,1,0,1,0,0
losair,1,1,0,0,0
losdy,1,0,1,0,0
lotal,1,0,1,0,0
lotar,1,0,1,0,0
lotedaiin,1,0,1,0,0
lotos,1,0,0,1,0
loty,4,0,1,3,0
loy,1,0,1,0,0
lpaiin,1,0,1,0,0
lpaim,1,0,0,1,0
lpar,1,0,1,0,0
lpchdain,1,0,1,0,0
lpchdy,2,0,2,0,0
lpchedy,6,0,6,0,0
lpcheedy,1,0,1,0,0
lpchees,1,0,1,0,0
lpcheo,1,0,1,0,0
lpchey,1,0,1,0,0
lpychol,1,0,1,0,0
lr,11,0,7,4,0
lraiin,1,0,1,0,0
lrain,1,0,1,0,0
lraly,1,0,1,0,0
lram,1,0,0,1,0
lrfigure,1,0,0,1,0
lror,1,0,0,1,0
ls,9,0,6,3,0
lsaiin,2,0,2,0,0
